id,searchable_name,location_label,map_location,category,convention_id
1274,Marriott : Florida,,/map?c=0&f=1&lg=73.95996093750001&lt=-65.42538503047957&s=1274&z=5,Spaces,0
1275,Marriott : Illinios,,/map?c=0&f=1&lg=73.69628906250001&lt=-64.34371353406164&s=1275&z=5,Spaces,0
1276,Marriott : Indiana Ballroom,,/map?c=0&f=1&lg=67.19238281250001&lt=-63.82516487801255&s=1276&z=5,Spaces,0
1277,Marriott : Lincoln,,/map?c=0&f=2&lg=57.52441406250001&lt=-52.219723422113184&s=1277&z=5,Spaces,0
1278,Marriott : Marriott Ballroom,,/map?c=0&f=2&lg=66.48925781250001&lt=-61.8602942007454&s=1278&z=5,Spaces,0
1279,Marriott : Michigan,,/map?c=0&f=1&lg=73.78417968750001&lt=-63.39545801952229&s=1279&z=5,Spaces,0
1280,Marriott : Phoenix,,/map?c=0&f=2&lg=56.82128906250001&lt=-50.96396248442767&s=1280&z=5,Spaces,0
1281,Marriott : Santa Fe,,/map?c=0&f=2&lg=57.78808593750001&lt=-49.07242648355926&s=1281&z=5,Spaces,0
1282,Marriott : Texas,,/map?c=0&f=1&lg=73.87207031250001&lt=-62.29245192667014&s=1282&z=5,Spaces,0
1283,Marriott : Utah,,/map?c=0&f=1&lg=73.82812500000001&lt=-60.00338049464754&s=1283&z=5,Spaces,0
1284,Omni : Cardinal,,/map?c=0&f=1&lg=-59.50195312500001&lt=2.016673315294252&s=1284&z=5,Spaces,0
1285,Omni : Peony,,/map?c=0&f=1&lg=-58.93066406250001&lt=0.23730400904573826&s=1285&z=5,Spaces,0
1286,Omni : Poplar,,/map?c=0&f=1&lg=-58.99658203125001&lt=-2.135247763962292&s=1286&z=5,Spaces,0
1287,Omni : Sycamore,,/map?c=0&f=1&lg=-61.12792968750001&lt=-2.5743287203576286&s=1287&z=5,Spaces,0
1288,Omni : Fisher Ballroom,,/map?c=0&f=2&lg=-71.89453125000001&lt=8.272378317839339&s=1288&z=5,Spaces,0
1289,Omni : Gates Hall,,/map?c=0&f=2&lg=-59.06250000000001&lt=10.029439523194663&s=1289&z=5,Spaces,0
1290,Omni : Illinois Ballroom,,/map?c=0&f=2&lg=-60.42480468750001&lt=12.357173281576667&s=1290&z=5,Spaces,0
1291,Omni : Jennings Ballroom,,/map?c=0&f=0&lg=-66.09375000000001&lt=9.379696360439675&s=1291&z=5,Spaces,0
1292,Omni : McClellan Hall,,/map?c=0&f=2&lg=-59.63378906250001&lt=7.096531822706346&s=1292&z=5,Spaces,0
1293,Omni : Meridian Ballroom,,/map?c=0&f=2&lg=-70.70800781250001&lt=12.163929843626834&s=1293&z=5,Spaces,0
1294,Omni : Purdue,,/map?c=0&f=2&lg=-58.95263671875001&lt=-2.5304270058162084&s=1294&z=5,Spaces,0
1295,Omni : Ralston,,/map?c=0&f=0&lg=-59.61181640625001&lt=5.327268619407221&s=1295&z=5,Spaces,0
1296,Omni : Butler,,/map?c=0&f=2&lg=-58.20556640625001&lt=4.604897752112769&s=1296&z=5,Spaces,0
1297,Omni : Indiana,,/map?c=0&f=2&lg=-58.20556640625001&lt=1.9288347908259804&s=1297&z=5,Spaces,0
1298,Omni : Notre Dame,,/map?c=0&f=2&lg=-58.00781250000001&lt=-0.5756739077585412&s=1298&z=5,Spaces,0
1300,Omni : Severin Ballroom,,/map?c=0&f=1&lg=-70.15869140625001&lt=-1.5862231158850792&s=1300&z=5,Spaces,0
1301,Union Station : B & O,,/map?c=0&f=1&lg=-60.82031250000001&lt=47.18373931852781&s=1301&z=5,Spaces,0
1302,Union Station : Edison North,,/map?c=0&f=3&lg=-70.11474609375001&lt=26.74168593907293&s=1302&z=5,Spaces,0
1303,Union Station : Edison South,,/map?c=0&f=3&lg=-70.20263671875001&lt=32.82051813490545&s=1303&z=5,Spaces,0
1305,Union Station : Grand Hall,,/map?c=0&f=1&lg=-66.09375000000001&lt=29.833019864487465&s=1305&z=5,Spaces,0
1306,Union Station : Milwaukee,,/map?c=0&f=1&lg=-60.64453125000001&lt=43.51031460019373&s=1306&z=5,Spaces,0
1309,Westin : Cabinet,,/map?c=0&f=1&lg=38.05664062500001&lt=-49.61070993807423&s=1309&z=5,Spaces,0
1310,Westin : Cameral,,/map?c=0&f=1&lg=31.552734375000004&lt=-50.01338727373544&s=1310&z=5,Spaces,0
1311,Westin : Capitol Ballroom,,/map?c=0&f=1&lg=45.21972656250001&lt=-53.88362123776393&s=1311&z=5,Spaces,0
1312,Westin : Caucus,,/map?c=0&f=1&lg=40.73730468750001&lt=-49.815303070647246&s=1312&z=5,Spaces,0
1313,Westin : Chamber,,/map?c=0&f=1&lg=43.24218750000001&lt=-49.815303070647246&s=1313&z=5,Spaces,0
1314,Westin : Congress,,/map?c=0&f=1&lg=31.157226562500004&lt=-52.32728264945754&s=1314&z=5,Spaces,0
1315,Westin : Council,,/map?c=0&f=1&lg=45.6591796875&lt=-49.815303070647246&s=1315&z=5,Spaces,0
1316,Westin : Grand Ballroom,,/map?c=0&f=2&lg=44.91210937500001&lt=-53.93539428044958&s=1316&z=5,Spaces,0
1317,Westin : House,,/map?c=0&f=2&lg=31.816406250000004&lt=-49.900295935990606&s=1317&z=5,Spaces,0
1318,Westin : Senate,,/map?c=0&f=2&lg=31.157226562500004&lt=-53.04649705640615&s=1318&z=5,Spaces,0
1418,Union Station : Lincoln,,/map?c=0&f=2&lg=-61.78710937500001&lt=27.449790329784214&s=1418&z=5,Spaces,0
1419,Union Station : L & N,,/map?c=0&f=1&lg=-69.08203125000001&lt=50.233151832472245&s=1419&z=5,Spaces,0
1420,Union Station : Nickel Plate,,/map?c=0&f=1&lg=-60.90820312500001&lt=48.516604348867475&s=1420&z=5,Spaces,0
1421,Union Station : Southern,,/map?c=0&f=1&lg=-69.34570312500001&lt=46.437856895024225&s=1421&z=5,Spaces,0
1422,Union Station : Erie,,/map?c=0&f=1&lg=-69.34570312500001&lt=44.902577996288876&s=1422&z=5,Spaces,0
1423,Union Station : Wabash,,/map?c=0&f=1&lg=-69.43359375000001&lt=43.068887774169625&s=1423&z=5,Spaces,0
1424,Union Station : Illinois Central,,/map?c=0&f=1&lg=-71.63085937500001&lt=42.81152174509788&s=1424&z=5,Spaces,0
1425,Union Station : C & O,,/map?c=0&f=1&lg=-60.55664062500001&lt=42.42345651793833&s=1425&z=5,Spaces,0
1426,Union Station : New York Central,,/map?c=0&f=1&lg=-60.55664062500001&lt=41.178653972331695&s=1426&z=5,Spaces,0
1427,Union Station : Monon,,/map?c=0&f=1&lg=-62.22656250000001&lt=38.47939467327645&s=1427&z=5,Spaces,0
2656,Crowne Plaza : Illinois Street Ballroom East,,/map?c=0&f=2&lg=-57.83203125000001&lt=36.527294814546245&s=2656&z=5,Spaces,0
2657,Crowne Plaza : Illinois Street Ballroom West,,/map?c=0&f=2&lg=-52.646484375&lt=36.527294814546245&s=2657&z=5,Spaces,0
2658,Crowne Plaza : Grand Central A,,/map?c=0&f=1&lg=-25.839843750000004&lt=47.39834920035926&s=2658&z=5,Spaces,0
2659,Crowne Plaza : Grand Central B,,/map?c=0&f=1&lg=-25.839843750000004&lt=48.69096039092552&s=2659&z=5,Spaces,0
2660,Crowne Plaza : Grand Central C,,/map?c=0&f=1&lg=-25.839843750000004&lt=49.89463439573421&s=2660&z=5,Spaces,0
2661,Crowne Plaza : Grand Central D,,/map?c=0&f=1&lg=-25.839843750000004&lt=51.12421275782688&s=2661&z=5,Spaces,0
2662,Crowne Plaza : Haymarket Station A,,/map?c=0&f=1&lg=-48.69140625&lt=48.80686346108519&s=2662&z=5,Spaces,0
2663,Crowne Plaza : Haymarket Station B,,/map?c=0&f=1&lg=-48.69140625&lt=50.17689812200107&s=2663&z=5,Spaces,0
2664,Crowne Plaza : Victoria Station A,,/map?c=0&f=1&lg=-20.830078125000004&lt=47.45780853075031&s=2664&z=5,Spaces,0
2665,Crowne Plaza : Victoria Station B,,/map?c=0&f=1&lg=-20.830078125000004&lt=48.748945343432936&s=2665&z=5,Spaces,0
2666,Crowne Plaza : Victoria Station C,,/map?c=0&f=1&lg=-20.830078125000004&lt=49.95121990866204&s=2666&z=5,Spaces,0
2667,Crowne Plaza : Victoria Station D,,/map?c=0&f=1&lg=-20.830078125000004&lt=51.12421275782688&s=2667&z=5,Spaces,0
2668,Crowne Plaza : Pennsylvania Station A,,/map?c=0&f=1&lg=-16.259765625000004&lt=48.980216985374994&s=2668&z=5,Spaces,0
2669,Crowne Plaza : Pennsylvania Station B,,/map?c=0&f=1&lg=-16.259765625000004&lt=50.17689812200107&s=2669&z=5,Spaces,0
2670,Crowne Plaza : Pennsylvania Station C,,/map?c=0&f=1&lg=-16.259765625000004&lt=51.39920565355378&s=2670&z=5,Spaces,0
2671,Westin : Capitol Ballroom I,,/map?c=0&f=1&lg=41.22070312500001&lt=-54.265224078605655&s=2671&z=5,Spaces,0
2672,Westin : Capitol Ballroom II,,/map?c=0&f=1&lg=45.17578125000001&lt=-54.265224078605655&s=2672&z=5,Spaces,0
2673,Westin : Capitol Ballroom III,,/map?c=0&f=1&lg=49.21875000000001&lt=-54.265224078605655&s=2673&z=5,Spaces,0
2674,Westin : Congress I,,/map?c=0&f=1&lg=31.376953125000004&lt=-52.908902047770255&s=2674&z=5,Spaces,0
2675,Westin : Congress II,,/map?c=0&f=1&lg=31.376953125000004&lt=-51.508742458803326&s=2675&z=5,Spaces,0
2676,Marriott : Indiana Ballroom A,,/map?c=0&f=1&lg=64.42382812500001&lt=-65.4034447883078&s=2676&z=5,Spaces,0
2677,Marriott : Indiana Ballroom B,,/map?c=0&f=1&lg=66.18164062500001&lt=-65.4034447883078&s=2677&z=5,Spaces,0
2678,Marriott : Indiana Ballroom C,,/map?c=0&f=1&lg=67.76367187500001&lt=-65.4034447883078&s=2678&z=5,Spaces,0
2679,Marriott : Indiana Ballroom D,,/map?c=0&f=1&lg=69.60937500000001&lt=-65.4034447883078&s=2679&z=5,Spaces,0
2681,Marriott : Indiana Ballroom E,,/map?c=0&f=1&lg=66.88476562500001&lt=-63.50937540117512&s=2681&z=5,Spaces,0
2682,Marriott : Indiana Ballroom F,,/map?c=0&f=1&lg=68.64257812500001&lt=-62.59334083012024&s=2682&z=5,Spaces,0
2683,Marriott : Indiana Ballroom G,,/map?c=0&f=1&lg=65.39062500000001&lt=-62.59334083012024&s=2683&z=5,Spaces,0
2684,JW Marriott : White River Ballroom A,,/map?c=0&f=1&lg=150.90820312500003&lt=-56.51101750495214&s=2684&z=5,Spaces,0
2685,JW Marriott : White River Ballroom B,,/map?c=0&f=1&lg=150.90820312500003&lt=-55.07836723201514&s=2685&z=5,Spaces,0
2686,JW Marriott : White River Ballroom C,,/map?c=0&f=1&lg=150.90820312500003&lt=-53.5403073915002&s=2686&z=5,Spaces,0
2687,JW Marriott : White River Ballroom D,,/map?c=0&f=1&lg=150.90820312500003&lt=-52.16045455774705&s=2687&z=5,Spaces,0
2688,JW Marriott : White River Ballroom E,,/map?c=0&f=1&lg=154.33593750000003&lt=-54.97761367069625&s=2688&z=5,Spaces,0
2689,JW Marriott : White River Ballroom F,,/map?c=0&f=1&lg=159.46435546875&lt=-55.20395325785898&s=2689&z=5,Spaces,0
2690,JW Marriott : White River Ballroom G,,/map?c=0&f=1&lg=163.037109375&lt=-52.16045455774705&s=2690&z=5,Spaces,0
2691,JW Marriott : White River Ballroom H,,/map?c=0&f=1&lg=163.037109375&lt=-53.5403073915002&s=2691&z=5,Spaces,0
2692,JW Marriott : White River Ballroom J,,/map?c=0&f=1&lg=163.037109375&lt=-56.559482483762245&s=2692&z=5,Spaces,0
2693,Hyatt : Regency Ballroom A,,/map?c=0&f=2&lg=-19.863281250000004&lt=-58.53959476664049&s=2693&z=5,Spaces,0
2694,Hyatt : Regency Ballroom B,,/map?c=0&f=2&lg=-23.510742187500004&lt=-58.0360255306321&s=2694&z=5,Spaces,0
2695,Hyatt : Regency Ballroom C,,/map?c=0&f=2&lg=-25.664062500000004&lt=-57.938183012205315&s=2695&z=5,Spaces,0
2696,Hyatt : Regency Ballroom D,,/map?c=0&f=2&lg=-22.851562500000004&lt=-56.752722872057355&s=2696&z=5,Spaces,0
2697,Hyatt : Regency Ballroom E,,/map?c=0&f=2&lg=-29.091796875&lt=-56.07203547180087&s=2697&z=5,Spaces,0
2698,Hyatt : Regency Ballroom F,,/map?c=0&f=2&lg=-27.773437500000004&lt=-55.57834467218206&s=2698&z=5,Spaces,0
2699,Westin : Senate I,,/map?c=0&f=2&lg=31.376953125000004&lt=-54.265224078605655&s=2699&z=5,Spaces,0
2700,Westin : Senate II,,/map?c=0&f=2&lg=31.376953125000004&lt=-52.85586417785399&s=2700&z=5,Spaces,0
2701,Westin : Senate III,,/map?c=0&f=2&lg=31.376953125000004&lt=-51.344338660599234&s=2701&z=5,Spaces,0
2702,Westin : Grand Ballroom I,,/map?c=0&f=2&lg=39.55078125&lt=-55.32914440840507&s=2702&z=5,Spaces,0
2703,Westin : Grand Ballroom II,,/map?c=0&f=2&lg=39.55078125&lt=-53.748710796898976&s=2703&z=5,Spaces,0
2704,Westin : Grand Ballroom III,,/map?c=0&f=2&lg=39.55078125&lt=-51.781435604431195&s=2704&z=5,Spaces,0
2705,Westin : Grand Ballroom IV,,/map?c=0&f=2&lg=44.12109375&lt=-55.47885346331034&s=2705&z=5,Spaces,0
2706,Westin : Grand Ballroom V,,/map?c=0&f=2&lg=48.86718750000001&lt=-55.47885346331034&s=2706&z=5,Spaces,0
2707,Marriott : Marriott Ballroom 1,,/map?c=0&f=2&lg=63.10546875000001&lt=-64.16810689799152&s=2707&z=5,Spaces,0
2708,Marriott : Marriott Ballroom 2,,/map?c=0&f=2&lg=65.21484375000001&lt=-64.16810689799152&s=2708&z=5,Spaces,0
2709,Marriott : Marriott Ballroom 3,,/map?c=0&f=2&lg=67.41210937500001&lt=-64.16810689799152&s=2709&z=5,Spaces,0
2710,Marriott : Marriott Ballroom 4,,/map?c=0&f=2&lg=69.60937500000001&lt=-64.16810689799152&s=2710&z=5,Spaces,0
2711,Marriott : Marriott Ballroom 5,,/map?c=0&f=2&lg=66.26953125000001&lt=-62.308793691028036&s=2711&z=5,Spaces,0
2712,Marriott : Marriott Ballroom 6,,/map?c=0&f=2&lg=66.26953125000001&lt=-62.308793691028036&s=2712&z=5,Spaces,0
2713,Marriott : Marriott Ballroom 7,,/map?c=0&f=2&lg=69.69726562500001&lt=-57.56299545938714&s=2713&z=5,Spaces,0
2714,Marriott : Marriott Ballroom 8,,/map?c=0&f=2&lg=67.58789062500001&lt=-57.56299545938714&s=2714&z=5,Spaces,0
2715,Marriott : Marriott Ballroom 9,,/map?c=0&f=2&lg=65.30273437500001&lt=-57.56299545938714&s=2715&z=5,Spaces,0
2716,Marriott : Marriott Ballroom 10,,/map?c=0&f=2&lg=63.10546875000001&lt=-57.56299545938714&s=2716&z=5,Spaces,0
2717,JW Marriott : Grand Ballroom 1,,/map?c=0&f=3&lg=143.63525390625003&lt=-56.41390137600676&s=2717&z=5,Spaces,0
2718,JW Marriott : Grand Ballroom 2,,/map?c=0&f=3&lg=144.40429687500003&lt=-54.57206165565852&s=2718&z=5,Spaces,0
2719,JW Marriott : Grand Ballroom 3,,/map?c=0&f=3&lg=144.40429687500003&lt=-52.589700768717805&s=2719&z=5,Spaces,0
2720,JW Marriott : Grand Ballroom 4,,/map?c=0&f=3&lg=144.40429687500003&lt=-50.401515322782366&s=2720&z=5,Spaces,0
2721,JW Marriott : Grand Ballroom 5,,/map?c=0&f=3&lg=149.67773437500003&lt=-54.265224078605655&s=2721&z=5,Spaces,0
2722,JW Marriott : Grand Ballroom 6,,/map?c=0&f=3&lg=153.1494140625&lt=-53.51941038389173&s=2722&z=5,Spaces,0
2723,JW Marriott : Grand Ballroom 7,,/map?c=0&f=3&lg=161.45507812500003&lt=-50.45750402042058&s=2723&z=5,Spaces,0
2724,JW Marriott : Grand Ballroom 8,,/map?c=0&f=3&lg=161.45507812500003&lt=-52.589700768717805&s=2724&z=5,Spaces,0
2725,JW Marriott : Grand Ballroom 9,,/map?c=0&f=3&lg=161.45507812500003&lt=-54.52108149544361&s=2725&z=5,Spaces,0
2726,JW Marriott : Grand Ballroom 10,,/map?c=0&f=3&lg=161.45507812500003&lt=-56.41390137600676&s=2726&z=5,Spaces,0
2727,Embassy Suites : Ambassador I,,/map?c=0&f=3&lg=-36.73828125000001&lt=-73.04823634299835&s=2727&z=5,Spaces,0
2728,Embassy Suites : Ambassador II,,/map?c=0&f=3&lg=-38.49609375000001&lt=-72.52812972966163&s=2728&z=5,Spaces,0
2729,Embassy Suites : Ambassador III,,/map?c=0&f=3&lg=-40.51757812500001&lt=-71.93815765811695&s=2729&z=5,Spaces,0
2730,Embassy Suites : Chancellor I,,/map?c=0&f=3&lg=-42.01171875000001&lt=-74.72961516378618&s=2730&z=5,Spaces,0
2731,Embassy Suites : Chancellor II,,/map?c=0&f=3&lg=-43.68164062500001&lt=-74.2597383709313&s=2731&z=5,Spaces,0
2732,Embassy Suites : Chancellor III,,/map?c=0&f=3&lg=-45.3515625&lt=-73.75120539084017&s=2732&z=5,Spaces,0
2733,Embassy Suites : Coronation I,,/map?c=0&f=3&lg=-43.76953125&lt=-71.91088787611527&s=2733&z=5,Spaces,0
2734,Embassy Suites : Coronation II,,/map?c=0&f=3&lg=-46.75781250000001&lt=-72.76406472320436&s=2734&z=5,Spaces,0
2735,Hyatt : Studio 1,,/map?c=0&f=3&lg=-32.16796875000001&lt=-62.34960927573042&s=2735&z=5,Spaces,0
2736,Hyatt : Studio 2,,/map?c=0&f=3&lg=-29.794921875000004&lt=-63.50937540117512&s=2736&z=5,Spaces,0
2737,Hyatt : Studio 3,,/map?c=0&f=3&lg=-28.740234375000004&lt=-63.93737246791483&s=2737&z=5,Spaces,0
2738,Hyatt : Studio 4,,/map?c=0&f=3&lg=-27.949218750000004&lt=-64.20637724320851&s=2738&z=5,Spaces,0
2739,Hyatt : Studio 5,,/map?c=0&f=3&lg=-25.576171875&lt=-65.03506043658814&s=2739&z=5,Spaces,0
2740,Hyatt : Cosmopolitan Ballroom A,,/map?c=0&f=3&lg=-21.796875000000004&lt=-58.95000823335703&s=2740&z=5,Spaces,0
2741,Hyatt : Cosmopolitan Ballroom B,,/map?c=0&f=3&lg=-24.433593750000004&lt=-57.421294392094055&s=2741&z=5,Spaces,0
2742,Hyatt : Cosmopolitan Ballroom C,,/map?c=0&f=3&lg=-26.894531250000004&lt=-56.07203547180087&s=2742&z=5,Spaces,0
2743,Hyatt : Cosmopolitan Ballroom D,,/map?c=0&f=3&lg=-24.697265625000004&lt=-54.77534585936448&s=2743&z=5,Spaces,0
2756,JW Marriott : White River Ballroom I,,/map?c=0&f=1&lg=163.037109375&lt=-55.02802211299251&s=2756&z=5,Spaces,0
2757,Hyatt : Discovery A,,/map?c=0&f=3&lg=-29.707031250000004&lt=-53.06762664238737&s=2757&z=5,Spaces,0
2758,Hyatt : Discovery B,,/map?c=0&f=3&lg=-26.894531250000004&lt=-53.06762664238737&s=2758&z=5,Spaces,0
2759,Hyatt : Studio 6,,/map?c=0&f=3&lg=-23.818359375000004&lt=-65.7306264931103&s=2759&z=5,Spaces,0
10572,Stadium : West Club Lounge,,/map?c=0&f=1&lg=57.364453125&lt=75.54052003113728&s=10572&z=5,Spaces,0
10574,Stadium : North Plaza,,/map?c=0&f=1&lg=22.98181640625&lt=70.58046630559893&s=10574&z=5,Spaces,0
10575,Stadium : East Club Lounge,,/map?c=0&f=1&lg=13.7042578125&lt=79.34890590370988&s=10575&z=5,Spaces,0
11581,Stadium : East Club Lounge : Upper Level,,/map?c=0&f=3&lg=13.029785156250002&lt=79.99029622127199&s=11581&z=5,Spaces,0
11582,Stadium : West Club Lounge : Upper Level,,/map?c=0&f=3&lg=59.58984375000001&lt=75.14305412007029&s=11582&z=5,Spaces,0
11583,Stadium : Terrace Level : Bud Light Zone,,/map?c=0&f=4&lg=20.85117187499998&lt=69.25614923150721&s=11583&z=5,Spaces,0
11584,Stadium: Upper Suite Level : Quarterback Suite,,/map?c=0&f=4&lg=50.04667968750002&lt=82.48689832246284&s=11584&z=5,Spaces,0
11613,Marriott : Kentucky,,/map?c=0&f=1&lg=66.24316406249999&lt=-59.587750589821745&s=11613&z=5,Spaces,0
11614,Marriott : California,,/map?c=0&f=1&lg=60.82031250000001&lt=-60.02095215374802&s=11614&z=5,Spaces,0
11615,Marriott : Arizona,,/map?c=0&f=1&lg=61.34765625000001&lt=-61.85614879566797&s=11615&z=5,Spaces,0
11616,Marriott : Tennessee,,/map?c=0&f=1&lg=69.51269531250001&lt=-59.40931185662204&s=11616&z=5,Spaces,0
11618,ICC : Wabash Ballroom 1,,/map?c=0&f=1&lg=45.39550781250001&lt=-39.73422774152762&s=11618&z=5,Spaces,0
11619,ICC : Wabash Ballroom 2,,/map?c=0&f=1&lg=50.00976562500001&lt=-39.73422774152762&s=11619&z=5,Spaces,0
11620,ICC : Wabash Ballroom 3,,/map?c=0&f=1&lg=54.4921875&lt=-39.73422774152762&s=11620&z=5,Spaces,0
11621,ICC : Georgia Street Entrance,,/map?c=0&f=1&lg=-0.848144531250008&lt=-7.18810087117902&s=11621&z=5,Spaces,0
11622,ICC : Sagamore Ballroom 1,,/map?c=0&f=2&lg=4.042968750000001&lt=-34.52466147177172&s=11622&z=5,Spaces,0
11623,ICC : Sagamore Ballroom 2,,/map?c=0&f=2&lg=4.042968750000001&lt=-38.06539235133248&s=11623&z=5,Spaces,0
11624,ICC : Sagamore Ballroom 6,,/map?c=0&f=2&lg=25.048828125000004&lt=-38.06539235133248&s=11624&z=5,Spaces,0
11625,ICC : Sagamore Ballroom 7,,/map?c=0&f=2&lg=25.048828125000004&lt=-34.52466147177172&s=11625&z=5,Spaces,0
11626,ICC : Sagamore Ballroom 3,,/map?c=0&f=2&lg=9.228515625000002&lt=-36.24427318493909&s=11626&z=5,Spaces,0
11627,ICC : Sagamore Ballroom 4,,/map?c=0&f=2&lg=14.765625000000002&lt=-36.24427318493909&s=11627&z=5,Spaces,0
11628,ICC : Sagamore Ballroom 5,,/map?c=0&f=2&lg=20.126953125000004&lt=-36.24427318493909&s=11628&z=5,Spaces,0
11630,ICC : 1st Floor Serpentine Lobby,,/map?c=0&f=1&lg=-2.6367187500000004&lt=-36.527294814546245&s=11630&z=5,Spaces,0
11633,ICC : Hoosier Concourse,,/map?c=0&f=1&lg=30.585937500000004&lt=-1.9332268264771106&s=11633&z=5,Spaces,0
11634,ICC : Exhibit Hall,,/map?c=0&f=1&lg=23.642578125000004&lt=3.6888551431470478&s=11634&z=4,Spaces,0
11635,ICC : In Front Of Hall A,,/map?c=0&f=1&lg=100.89843750000001&lt=-36.597889133070204&s=11635&z=5,Spaces,0
11636,Hyatt : Concept A,,/map?c=0&f=2&lg=-26.806640625000004&lt=-65.18303007291381&s=11636&z=5,Spaces,0
11637,Hyatt : Concept B,,/map?c=0&f=2&lg=-26.015625&lt=-65.54936668811528&s=11637&z=5,Spaces,0
11638,Hyatt : Concept C,,/map?c=0&f=2&lg=-25.136718750000004&lt=-65.87472467098549&s=11638&z=5,Spaces,0
11639,Hyatt : Concept D,,/map?c=0&f=2&lg=-24.082031250000004&lt=-66.37275500247456&s=11639&z=5,Spaces,0
11640,Hyatt : Directors One,,/map?c=0&f=2&lg=-21.181640625000004&lt=-62.10388252289787&s=11640&z=5,Spaces,0
11641,Hyatt : Directors Two,,/map?c=0&f=2&lg=-20.126953125000004&lt=-61.43876749368282&s=11641&z=5,Spaces,0
11642,Hyatt : Studio Lounge,,/map?c=0&f=3&lg=-33.66210937500001&lt=-60.413852350464914&s=11642&z=5,Spaces,0
11643,Marriott : Illinois,,/map?c=0&f=1&lg=73.56445312500001&lt=-64.24459476798192&s=11643&z=5,Spaces,0
11644,Marriott : Rye Bar,,/map?c=0&f=1&lg=69.69726562500001&lt=-57.89149735271031&s=11644&z=5,Spaces,0
11645,Stadium : Field,,/map?c=0&f=0&lg=34.80468750000001&lt=77.89725517594935&s=11645&z=5,Spaces,0
11646,Union Station : Iron Horse,,/map?c=0&f=0&lg=-66.26953125000001&lt=31.353636941500987&s=11646&z=5,Spaces,0
11647,Union Station : Grand Hall Bar,,/map?c=0&f=1&lg=-61.96289062500001&lt=32.99023555965106&s=11647&z=5,Spaces,0
11648,Union Station : Grand Hall Southeast,,/map?c=0&f=1&lg=-70.04882812500001&lt=32.694865977875075&s=11648&z=5,Spaces,0
11649,Union Station : Grand Hall Northeast,,/map?c=0&f=1&lg=-70.04882812500001&lt=27.059125784374068&s=11649&z=5,Spaces,0
11650,Stadium : Lower Suite Level : LS8A,,/map?c=0&f=2&lg=8.149042968749988&lt=75.75645348586762&s=11650&z=5,Spaces,0
11651,Stadium : Lower Suite Level : LS8B,,/map?c=0&f=2&lg=8.651601562500014&lt=76.14199013994983&s=11651&z=5,Spaces,0
11652,Stadium : Lower Suite Level : LS8C,,/map?c=0&f=2&lg=9.222275390625008&lt=76.48649744546744&s=11652&z=5,Spaces,0
11653,Stadium : Lower Suite Level : LS9A,,/map?c=0&f=2&lg=9.868095703125006&lt=76.80547410849096&s=11653&z=5,Spaces,0
11654,Stadium : Lower Suite Level : LS9B,,/map?c=0&f=2&lg=10.26087890625001&lt=77.17853705472493&s=11654&z=5,Spaces,0
11655,Stadium : Lower Suite Level : LS9C,,/map?c=0&f=2&lg=10.816523437500019&lt=77.49120017526707&s=11655&z=5,Spaces,0
11656,Stadium : Lower Suite Level : LS10A,,/map?c=0&f=2&lg=11.357138671875004&lt=77.8153861216386&s=11656&z=5,Spaces,0
11657,Stadium : Lower Suite Level : LS10B,,/map?c=0&f=2&lg=11.912871093749995&lt=78.12203538372424&s=11657&z=5,Spaces,0
11658,Stadium : Lower Suite Level : LS11A,,/map?c=0&f=2&lg=12.453486328125019&lt=78.42407398870122&s=11658&z=5,Spaces,0
11659,Stadium : Lower Suite Level : LS11B,,/map?c=0&f=2&lg=13.054746093750012&lt=78.70678488492157&s=11659&z=5,Spaces,0
11660,Stadium : Lower Suite Level : LS11C,,/map?c=0&f=2&lg=13.522675781250019&lt=78.96689584611704&s=11660&z=5,Spaces,0
11661,Stadium : Lower Suite Level : LS12,,/map?c=0&f=2&lg=14.423818359374991&lt=79.22810481934327&s=11661&z=5,Spaces,0
11662,Stadium : Lower Suite Level : LS13A,,/map?c=0&f=2&lg=15.324873046874988&lt=79.60307689530642&s=11662&z=5,Spaces,0
11663,Stadium : Lower Suite Level : LS13B,,/map?c=0&f=2&lg=16.421220703125&lt=79.91793251199071&s=11663&z=5,Spaces,0
11664,Stadium : Lower Suite Level : LS14 ,,/map?c=0&f=2&lg=17.52029296875001&lt=80.33860445007622&s=11664&z=5,Spaces,0
11665,Stadium : Lower Suite Level : LS15A,,/map?c=0&f=2&lg=18.421347656250006&lt=80.67772312051264&s=11665&z=5,Spaces,0
11666,Stadium : Lower Suite Level : LS15B,,/map?c=0&f=2&lg=19.24734375000002&lt=80.86789050599059&s=11666&z=5,Spaces,0
11667,Stadium : Lower Suite Level : LS15C,,/map?c=0&f=2&lg=20.075009765625012&lt=81.05507184243265&s=11667&z=5,Spaces,0
11668,Stadium : Lower Suite Level : LS16A,,/map?c=0&f=2&lg=20.735859374999993&lt=81.27865237500765&s=11668&z=5,Spaces,0
11669,Stadium : Lower Suite Level : LS16B,,/map?c=0&f=2&lg=21.531796874999994&lt=81.46779970785498&s=11669&z=5,Spaces,0
11670,Stadium : Lower Suite Level : LS17A,,/map?c=0&f=2&lg=22.46299804687502&lt=81.68115205991138&s=11670&z=5,Spaces,0
11671,Stadium : Lower Suite Level : LS17B,,/map?c=0&f=2&lg=23.380927734375014&lt=81.85817128286425&s=11671&z=5,Spaces,0
